0.0,0.8499894587732807,0.08978896443312684
0.005,0.8499896783892547,0.08978890497169781
0.01,0.849989898782288,0.08978884641120112
0.015,0.8499901202225372,0.08978878845055685
0.02,0.8499903428655469,0.08978873058782687
0.025,0.8499905670060212,0.08978867179769029
0.03,0.8499907925201241,0.08978861251390506
0.035,0.849991019241701,0.08978855303670392
0.04,0.8499912469886063,0.08978849292850549
0.045,0.8499914757834538,0.08978843216766573
0.05,0.8499917056666632,0.0897883708000723
0.055,0.8499919366786507,0.0897883088716132
0.06,0.8499921688598345,0.08978824642817718
0.065,0.8499924022043435,0.08978818353730929
0.07,0.8499926352467885,0.08978812093180813
0.075,0.8499928673678165,0.08978805890083749
0.08,0.849993098698347,0.08978799737474503
0.085,0.8499933293692978,0.0897879362838785
0.09,0.8499935595115867,0.08978787555858567
0.095,0.8499937892561316,0.08978781512921451
0.1,0.8499940187338488,0.08978775492611288
0.105,0.8499942480756554,0.08978769487962894
0.11,0.8499944774124665,0.08978763492011063
0.115,0.8499947068751976,0.08978757497790615
0.12,0.8499949365947633,0.08978751498336361
0.125,0.8499951667020775,0.08978745486683125
0.13,0.8499953970434762,0.08978739465291732
0.135,0.8499956251034031,0.08978733515824887
0.14,0.8499958503318285,0.08978727656661935
0.145,0.8499960728164302,0.08978721885237739
0.15,0.8499962926448837,0.08978716198987147
0.155,0.849996509904866,0.08978710595345009
0.16,0.8499967246840522,0.08978705071746178
0.165,0.849996937070119,0.08978699625625511
0.17,0.8499971471507416,0.08978694254417856
0.175,0.8499973550135955,0.08978688955558077
0.18,0.8499975607463551,0.08978683726481027
0.185,0.8499977644366965,0.08978678564621569
0.19,0.8499979661722935,0.08978673467414575
0.195,0.8499981660408197,0.08978668432294896
0.2,0.8499983641299498,0.08978663456697414
0.205,0.8499985605273559,0.08978658538056988
0.21,0.8499987553207119,0.08978653673808502
0.215,0.8499989485976894,0.08978648861386826
0.22,0.8499991404459608,0.0897864409822684
0.225,0.8499993309531977,0.0897863938176343
0.23,0.84999952020707,0.08978634709431477
0.235,0.8499997082952488,0.08978630078665871
0.24,0.8499998953054032,0.089786254869015
0.245,0.8500000813252027,0.08978620931573256
0.25,0.8500002664423154,0.08978616410116035
0.255,0.8500004507444089,0.08978611919964734
0.26,0.8500006332500218,0.08978607482079791
0.265,0.8500008118491689,0.08978603142716866
0.27,0.8500009865763558,0.08978598901331818
0.275,0.8500011575329998,0.08978594755913817
0.28,0.8500013248205173,0.08978590704451984
0.285,0.8500014885403254,0.0897858674493542
0.29,0.8500016487938404,0.08978582875353186
0.295,0.8500018056824774,0.08978579093694308
0.3,0.8500019593076519,0.0897857539794779
0.305,0.8500021097707782,0.08978571786102596
0.31,0.8500022571732712,0.08978568256147687
0.315,0.8500024016165442,0.08978564806071986
0.32,0.85000254320201,0.08978561433864388
0.325,0.8500026820310811,0.08978558137513781
0.33,0.8500028182051695,0.08978554915009027
0.335,0.8500029518256862,0.08978551764338968
0.34,0.850003082994041,0.08978548683492443
0.345,0.8500032118116442,0.08978545670458261
0.35,0.850003338379904,0.0897854272322523
0.355,0.8500034628002283,0.08978539839782138
0.36,0.8500035851740245,0.08978537018117773
0.365,0.8500037056026983,0.08978534256220906
0.37,0.8500038241876545,0.08978531552080299
0.375,0.8500039410302974,0.0897852890368471
0.38,0.85000405623203,0.08978526309022894
0.385,0.8500041698384705,0.08978523767087894
0.39,0.8500042801063908,0.08978521309140737
0.395,0.85000438623051,0.08978518949724226
0.4,0.8500044882963782,0.08978516687370275
0.405,0.8500045863895429,0.0897851452061073
0.41,0.8500046805955511,0.08978512447977419
0.415,0.8500047709999482,0.08978510468002113
0.42,0.8500048576882789,0.08978508579216564
0.425,0.850004940746086,0.08978506780152479
0.43,0.8500050202589116,0.08978505069341546
0.435,0.8500050963122967,0.0897850344531543
0.44,0.85000516899178,0.08978501906605758
0.445,0.8500052383829004,0.08978500451744156
0.45,0.8500053045711948,0.08978499079262225
0.455,0.8500053676421991,0.0897849778769156
0.46,0.8500054276814477,0.08978496575563741
0.465,0.8500054847744744,0.0897849544141034
0.47,0.8500055390068104,0.08978494383762936
0.475,0.8500055904639867,0.08978493401153093
0.48,0.8500056392315328,0.08978492492112387
0.485,0.8500056853949763,0.08978491655172406
0.49,0.8500057290398433,0.08978490888864733
0.495,0.8500057702516591,0.08978490191720968
0.5,0.8500058091159466,0.08978489562272735
0.505,0.8412761590812029,0.16813030056907372
0.51,0.8189154557916856,0.08472820903112482
0.515,0.8285585235263472,0.08848309860008755
0.52,0.8551282886103543,0.08737588961225762
0.525,0.8541125246842578,0.08286222792106986
0.53,0.8516829247856089,0.07297020375195533
0.535,0.8635182877062464,0.06465509999030482
0.54,0.861112286570423,0.08269619548359261
0.545,0.8561166361217473,0.0764903134437515
0.55,0.8582398954013266,0.08193225944052454
0.555,0.8544614917253505,0.08973979561071309
0.56,0.8501157665326324,0.08941322219557353
0.565,0.8481119020429297,0.09474336973426296
0.57,0.8460905228154673,0.09684871823450822
0.575,0.8445432862865845,0.09794965327377972
0.58,0.844098486858166,0.09765767233174845
0.585,0.8443172326298768,0.09640368093867133
0.59,0.8453554942746128,0.09444129010590681
0.595,0.8466211712679195,0.09212599857896676
0.6,0.8482337552664366,0.08993646447028919
0.605,0.8495987592290168,0.088018406858517
0.61,0.850827127556774,0.08674746992765299
0.615,0.8515818268161128,0.08604536151908881
0.62,0.8519334302077065,0.08608603773660295
0.625,0.8518158042333934,0.08657299690497341
0.63,0.8513418360473045,0.08758468394586148
0.635,0.8506284381276641,0.08864341954498452
0.64,0.849813098671711,0.08984943804010147
0.645,0.848986549917824,0.09081474580986068
0.65,0.8483253868641016,0.0915410018856566
0.655,0.8478357053193859,0.09196225178435496
0.66,0.8475779274761116,0.09203223123764764
0.665,0.8475505661721696,0.09181863621266637
0.67,0.8477062573644056,0.0913724140926657
0.675,0.8480157763912807,0.09079707100867017
0.68,0.8483873543886928,0.09021735338722287
0.685,0.848749967814167,0.0896812430360853
0.69,0.8490842788745449,0.08926192695847357
0.695,0.8493191353374345,0.08903997039729597
0.7,0.8494199587981481,0.08897536020270036
0.705,0.849425605388747,0.08905408163875697
0.71,0.849319927848242,0.08928002447102355
0.715,0.8491277937153134,0.08956394247271195
0.72,0.8489097612419428,0.08986884318420602
0.725,0.8486716774941685,0.09016684345361568
0.73,0.8484541200732102,0.09038347106984479
0.735,0.8483031779422934,0.09051752742601014
0.74,0.8481988754950749,0.09058427384970459
0.745,0.8481459147795276,0.09054342804823565
