0.0,0.0,2.4603968772352047e-6,9.901987040039639e-8,-3.655635455732109e-5
0.005,0.005,2.4603911579212934e-6,9.901985737262309e-8,-3.655635014794545e-5
0.01,0.005,0.0013767827494400864,2.3844573003212882e-5,0.0009078564859668903
0.015,0.005,0.0029090989640494502,3.8331133039245374e-5,0.003102416621179299
0.02,0.005,0.003613570736245797,4.306421067964278e-5,0.004839639624226261
0.025,0.005,0.0029628682488609392,4.147347016459149e-5,0.005603787428144463
0.03,0.005,0.0016713194052323521,3.727576610800323e-5,0.005936638730015695
0.035,0.005,0.000690493093033373,3.170486569746209e-5,0.006269689810168622
0.04,0.005,0.00031824868771412884,2.3937153426814572e-5,0.006806001315246765
0.045,0.005,0.00031881655121168695,1.3035163412791761e-5,0.007461253795811987
0.05,0.005,0.00029393410080291726,-7.913957116856274e-7,0.007945593357564201
0.055,0.005,-8.138533405532833e-6,-1.607388288087444e-5,0.00802950082158134
0.06,0.005,-0.0005495544042242173,-3.0728974965300165e-5,0.00770456993380865
0.065,0.005,-0.0010864971791559874,-4.295624365681719e-5,0.007084639283919628
0.07,0.005,-0.0014178428803127696,-5.1679612462000174e-5,0.0063185548139945286
0.075,0.005,-0.0014573120981231646,-5.6499487074979093e-5,0.005540180527444455
0.08,0.005,-0.0012579005350712436,-5.7516405510587426e-5,0.004805706794103817
0.085,0.005,-0.0009386082935999296,-5.505846109367385e-5,0.004151165810307875
0.09,0.005,-0.0005801064222535901,-4.9578248576234024e-5,0.0036061013945069137
0.095,0.005,-0.00022414526296865578,-4.172612427581074e-5,0.0032083593351307366
0.1,0.005,0.0001251675022367893,-3.2369190673068454e-5,0.0030106450886874525
0.105,0.005,0.00046973848497966486,-2.2562200823389444e-5,0.003033082032469117
0.11,0.005,0.000778403925435045,-1.3433248066883202e-5,0.0032746374482416907
0.115,0.005,0.0010179544225020765,-5.992148207231013e-6,0.003701694847705314
0.12,0.005,0.0011508908959555475,-1.0159449276951615e-6,0.004249395418120666
0.125,0.005,0.0011556229362365,1.0306020267886185e-6,0.004858983415244586
0.13,0.005,0.0010230756889264558,-5.064830451498303e-7,0.005445414541068366
0.135,0.005,0.0008098326158936242,-4.45716377985364e-6,0.0059630257440169004
0.14,0.005,0.0005387196277564232,-1.0503761136648748e-5,0.006371728814097186
0.145,0.005,0.00023412458560356786,-1.8187003772034138e-5,0.006635112973722643
0.15,0.005,-7.641398296809321e-5,-2.6816157458361273e-5,0.006733886549801643
0.155,0.005,-0.00036388811780929675,-3.556811289725029e-5,0.0066603086642248455
0.16,0.005,-0.0006000016803008323,-4.354145659074202e-5,0.00642504497278415
